本地,#genre#
【猫和老鼠】汤姆和杰瑞的故事,https://epg.112114.xyz/huya/11352879
【王晶】港风导演代表,https://epg.112114.xyz/huya/11602058
【瑶瑶】童年阴影 鬼片 恐怖 惊悚,http://epg.112114.xyz/douyu/2935323
【电影漩涡】好电影让你感同身受,http://epg.112114.xyz/douyu/8706350
【电影黑匣子】用心去解读每一部电影,http://epg.112114.xyz/douyu/8706652
【电视剧】本直播间由天使点播提供技术支持,http://epg.112114.xyz/douyu/7623292
【番号】入万军丛中，取上将头颅,http://epg.112114.xyz/douyu/8157860
【百晓生】经典武侠解说,http://epg.112114.xyz/douyu/9649681
【看电影了没】深度讲解电影,http://epg.112114.xyz/douyu/9562616
【神剧】【燕双鹰】【狄仁杰】,http://epg.112114.xyz/douyu/5875025
【神雕侠侣】不能超越的杨过和姑姑·古天乐最强出演,https://epg.112114.xyz/huya/23865171
【科幻】九叔带你看大片！,http://epg.112114.xyz/douyu/9348282
【科幻Fans】精彩科幻影视，解说连连看,http://epg.112114.xyz/douyu/3508304
【科幻片】最专业的科幻片解说,http://epg.112114.xyz/douyu/9338839
【秘史记录】从秦始皇到汉武帝,https://epg.112114.xyz/huya/20969117
【童年往事】仨房间画面同步显示点播,http://epg.112114.xyz/douyu/7256376
【笑傲江湖】吕颂贤就是哪个令狐冲！最被认可的笑傲江湖！,https://epg.112114.xyz/huya/23865142
【笑场】喜剧电影专场,http://epg.112114.xyz/douyu/9292492
【米尼影院】经典电视剧,http://epg.112114.xyz/douyu/7642724
【粤语】看的不是电影【是回忆】求关注,http://epg.112114.xyz/douyu/7919720
【粤语电影】吴孟达 达叔 周星驰 经典,http://epg.112114.xyz/douyu/1226741
【红雷】经典电视剧精讲,http://epg.112114.xyz/douyu/9650131
【纪晓岚】莫说百无一用是书生,http://epg.112114.xyz/douyu/9071554
【经典】桃园结义三兄弟,https://epg.112114.xyz/huya/11602081
【经典动漫】 9455567,http://epg.112114.xyz/douyu/9455567
【经典巨制】欧美大片,http://epg.112114.xyz/douyu/2793084
【经典影视韩国车模小刚歌】,http://epg.112114.xyz/douyu/1360303
【经典悬疑烧脑剧解说】你值得拥有,http://epg.112114.xyz/douyu/8790357
【经典武侠】时代的记忆！,http://epg.112114.xyz/douyu/9649701
【经典电影】 历届奥斯卡最佳影片盘点解说,http://epg.112114.xyz/douyu/9402110
【经典神剧】,http://epg.112114.xyz/douyu/508118
【综艺】搞笑影视综艺解说时间到了！,http://epg.112114.xyz/douyu/8657920
【罗杰】高分悬疑推理电影盘点解读,http://epg.112114.xyz/douyu/8821917
【美食】舌尖上的火锅，美食不可辜负,http://epg.112114.xyz/douyu/9650849
【老剧新赏/影视】第一人称视角解说,http://epg.112114.xyz/douyu/9663665
【老王】经典电影看不停,http://epg.112114.xyz/douyu/9687733
【胥渡吧】经典搞笑 神配音~,http://epg.112114.xyz/douyu/2040822
【草泥泥影院】每日解说欧美高分动画,http://epg.112114.xyz/douyu/9091049
【萌迪迪】经典系列,http://epg.112114.xyz/douyu/5354705
【蓝星人】颠覆你想象的神秘未解谜团,http://epg.112114.xyz/douyu/9431727
【蓝翔】弹幕天团、下饭神剧[请勿刷屏],http://epg.112114.xyz/douyu/276200
【蓝翔】经典电视剧,http://epg.112114.xyz/douyu/7459925
【蔡恩雨Priscilla】的音乐世界,http://epg.112114.xyz/douyu/9662853
【虎牙影院】沈腾经典片放映,https://epg.112114.xyz/huya/11601968
【虫哥】魔性吐槽童年回忆,http://epg.112114.xyz/douyu/8915074
【表妹】国产青春 动作 喜剧轮播,http://epg.112114.xyz/douyu/5423
【警匪】不会演戏的警察不是好卧底,https://epg.112114.xyz/huya/11352886
【许氏三杰】快来 就差你了,https://epg.112114.xyz/huya/11602033
【话事人】粤语【周星驰】【林正英】,http://epg.112114.xyz/douyu/5033502
【谁语Whospeak】精彩电影解说,http://epg.112114.xyz/douyu/8705754
【豆瓣高分】史上最佳影片大放送,http://epg.112114.xyz/douyu/8770422
【贝爷影厅】欧美 日韩 国产 2号厅,http://epg.112114.xyz/douyu/36337
【贝贝】军旅 历史 古装 喜剧 动作,http://epg.112114.xyz/douyu/431460
【超清1】经典港剧天地,http://epg.112114.xyz/douyu/4290711
【超级交通站】抗ri情景喜剧,https://epg.112114.xyz/huya/11342433
【超级赛亚人】悟吉塔,http://epg.112114.xyz/douyu/7190773
【逃出监狱】兄弟情，是真的,http://epg.112114.xyz/douyu/7575350
【速看-足球小将25期】青少年世界杯开幕-挺进四强！,https://epg.112114.xyz/huya/25725150
【速看】深度解读各种冷门佳作！,http://epg.112114.xyz/douyu/8850682
【速看】码哥出品，必是精品！,http://epg.112114.xyz/douyu/8821892
【速看】超精彩的电影解说，等你来看！,http://epg.112114.xyz/douyu/8808506
【邦德】再帮我一个忙，让我消失,http://epg.112114.xyz/douyu/9292499
【邵氏影院】经典武侠 动作 老电影你懂的,http://epg.112114.xyz/douyu/4246519
【邻li一家亲】满院白眼狼,https://epg.112114.xyz/huya/11342426
【金装四大才子】唐伯虎的四大天团·完美的古装轻喜剧,https://epg.112114.xyz/huya/23903183
【鉴证】刑侦破案，线索追凶,http://epg.112114.xyz/douyu/8323493
【鉴证实录】美女法医如何破案？经典法医剧,https://epg.112114.xyz/huya/21059558
【铁三角】斗嘴的日常,http://epg.112114.xyz/douyu/9994377
【镖行天下】镖在人在,https://epg.112114.xyz/huya/11352969
【闯关D】今日鲜儿要上山，敬请神灵多包涵,http://epg.112114.xyz/douyu/8787737
【阿呆】静静发呆休闲放松轻音乐,http://epg.112114.xyz/douyu/10815131
【阿木】解读高分经典电影,http://epg.112114.xyz/douyu/532050
【阿松撩剧】恐怖喜剧，一键切换,http://epg.112114.xyz/douyu/8880843
【陆小鸡】随机轮播,http://epg.112114.xyz/douyu/6919701
【隋唐】与君共饮盏中酒，几人哀伤几人愁,http://epg.112114.xyz/douyu/7552568
【雍正、杨贵妃】剧集精讲,http://epg.112114.xyz/douyu/9660127
【雍正】人无伤虎意 虎有吃人心,http://epg.112114.xyz/douyu/9650836
【雍正康熙】帝王故事连连看,http://epg.112114.xyz/douyu/4808115
【霍格沃茨】伟大引起嫉妒，嫉妒导致怨毒,http://epg.112114.xyz/douyu/8814650
【青凌说电影】N分钟带你看完大片,http://epg.112114.xyz/douyu/9488836
【静态形象展示】免费点BGM,http://epg.112114.xyz/douyu/6146690
【韦小宝】春辞小院离离影，夜受轻衫漠漠香,http://epg.112114.xyz/douyu/7473576
【音乐世界】唯一音乐小魔王,http://epg.112114.xyz/douyu/9642552
【飞碟说】一分钟了解知识,http://epg.112114.xyz/douyu/1449125
【香港赌片】喜剧、黑帮、动作、武侠、经典,http://epg.112114.xyz/douyu/315457
【高燃混剪】进来感受海贼王魅力,http://epg.112114.xyz/douyu/9609171
【高甜KISS】苏到爆炸的吻戏合集,http://epg.112114.xyz/douyu/8807568
【鬼兄奇谈】午夜故事，提神醒脑，清清凉凉,http://epg.112114.xyz/douyu/8722254
【鸡哥】一部电影就是一个人生,http://epg.112114.xyz/douyu/5067952
【麓山迷踪】邪  虐  异  染  绝,http://epg.112114.xyz/douyu/4505431
【麦绿素】几分钟带你完整看电影（尽量）,http://epg.112114.xyz/douyu/9336437
【麻瓜学院】一起来感受魔法,http://epg.112114.xyz/douyu/9272077
【黑帮大片】山鸡哥重现江湖,https://epg.112114.xyz/huya/11336719
【黑袍】假如超人不再拯救世界,http://epg.112114.xyz/douyu/7508566
【點點尬舞】60帧 科幻 动作 喜剧电影,http://epg.112114.xyz/douyu/323876
【龙门】天山勾地火，宝塔镇蛇妖,http://epg.112114.xyz/douyu/9650860
〖小瑟瑟西游房〗三部曲86版+续集+后传,http://epg.112114.xyz/douyu/5472438
〖師落〗大秦男儿 勿忘东出,http://epg.112114.xyz/douyu/6582435






